time_s,surge_m,sway_m,heave_m,yaw_deg,hull_pitch_deg,bridge_relative_pitch_deg,spud_relative_pitch_deg,spud_relative_yaw_deg,spud_upper_guide_relative_x_m,spud_soil_x_displacement_m,spud_soil_y_displacement_m,spud_soil_pitch_rotation_deg,spud_soil_yaw_rotation_deg,spud_lateral_m,equivalent_displacement_m,equivalent_velocity_m_s,equivalent_net_force_N,equivalent_total_restoring_force_N,equivalent_wire_rope_force_demand_N,equivalent_end_stop_diagnostics_available,equivalent_end_stop_enabled,equivalent_end_stop_travel_m,equivalent_end_stop_engagement_ramp_m,equivalent_end_stop_engagement_factor,equivalent_end_stop_engagement_gradient_per_m,equivalent_end_stop_active,equivalent_end_stop_penetration_m,equivalent_end_stop_force_N,equivalent_end_stop_closing_rate_m_s,equivalent_end_stop_elastic_energy_J,equivalent_end_stop_damping_dissipation_W,equivalent_end_stop_force_limit_N,equivalent_end_stop_capacity_status,equivalent_tension_1_N,equivalent_tension_2_N,equivalent_common_tension_N,equivalent_minimum_tension_control_required_N,equivalent_minimum_tension_control_active,equivalent_travel_demand_m,equivalent_travel_warning_m,equivalent_travel_limit_m,equivalent_travel_capacity_status,equivalent_force_demand_N,equivalent_force_warning_N,equivalent_force_limit_N,equivalent_force_capacity_status,soil_force_x_N,soil_force_y_N,soil_pitch_moment_Nm,soil_yaw_moment_Nm
0.0,0.6107424932595277,1.7784150032817685,-0.42869291001193455,-2.318542179838104,-1.0553299066526898,-1.7877844427707565,1.4945858162496861,0.09596260588476635,-0.0966410695743567,-0.01694692300519307,0.038968913939236405,0.43925738924148505,-2.222609401812455,0.024657532143258828,0.0,0.0,-10164.929562875026,-10164.929562875026,10164.929562875026,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,144917.5352185625,155082.4647814375,150000.0,0.0,0.0,0.0,0.25,0.3,within,10164.929562875026,500000.0,550000.0,within,27431.836598753463,1818524.2063174802,-424526.77110077,6307393.96401203
0.1,0.6107201212702293,1.778357306167251,-0.4286935306777029,-2.3184667032448725,-1.0553039410423746,-1.7888906372824391,1.494558000639972,0.09595255726716163,-0.0966276703395043,-0.016946431835634712,0.038968002366140286,0.43925553889584834,-2.222543969522169,0.02465752364989349,1.1457338960560448e-05,0.00022914677921131941,-10225.88260614523,-10225.88260614523,10225.88260614523,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,144887.0586969274,155112.9413030726,150000.0,0.0,0.0,1.1457338960560448e-05,0.25,0.3,within,10225.88260614523,500000.0,550000.0,within,27414.157379421405,1818460.81052429,-424562.3055937332,6307187.326609999
0.2,0.6106459121972789,1.778209815975065,-0.42869929756187997,-2.31827355486404,-1.055191538482345,-1.7915971590419086,1.4944349824564753,0.09595409299164578,-0.0965836895016325,-0.01694455298837738,0.038963724985914716,0.4392449231622647,-2.2223492806570704,0.024656536225147598,4.6849887465005846e-05,0.00047870419087725404,-10322.512252504284,-10322.512252504284,10322.512252504284,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,144838.74387374785,155161.25612625215,150000.0,0.0,0.0,4.6849887465005846e-05,0.25,0.3,within,10322.512252504284,500000.0,550000.0,within,27352.01961083524,1818337.66333703,-424682.67983484454,6306711.642287478
0.30000000000000004,0.6104992424495276,1.7779868661081095,-0.42871766807272815,-2.3179811808021147,-1.0549320504291724,-1.7952096393946684,1.494143528229377,0.0959517858950944,-0.0965003662253401,-0.016940837971247902,0.03895542726108703,0.4392129565537022,-2.2220592006565223,0.024654130675782756,0.00010982582023051635,0.0007808144644330583,-10466.06253846592,-10466.06253846592,10466.06253846592,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,144766.96873076705,155233.03126923295,150000.0,0.0,0.0,0.00010982582023051635,0.25,0.3,within,10466.06253846592,500000.0,550000.0,within,27246.188189846464,1818234.7020521865,-424872.43480331847,6306174.001742276
0.4,0.6102419445570406,1.7776748710838826,-0.4287557419269105,-2.317571640371487,-1.05448199136398,-1.8005750905338866,1.4936174049701307,0.09594777781904909,-0.09635941755076219,-0.016934433190186837,0.03894391556154364,0.4391368916057021,-2.221653645063194,0.024652567039113588,0.0002140441622277417,0.0013035523755113873,-10708.178332117923,-10708.178332117923,10708.178332117923,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,144645.91083394104,155354.08916605896,150000.0,0.0,0.0,0.0002140441622277417,0.25,0.3,within,10708.178332117923,500000.0,550000.0,within,27096.247624839074,1818087.0216504096,-425107.45004279306,6305414.405535108
0.5,0.6098428727082144,1.7772923303988204,-0.4288214940196031,-2.3170690232543563,-1.053825094480565,-1.8082695807598852,1.4928042622165605,0.09596313613184267,-0.09615214071736412,-0.016923705721268334,0.0389278183734687,0.43898064528834496,-2.221135640914909,0.024651967143765767,0.0003645529222716659,0.0017066228253670027,-10987.463985347025,-10987.463985347025,10987.463985347025,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,144506.2680073265,155493.7319926735,150000.0,0.0,0.0,0.0003645529222716659,0.25,0.3,within,10987.463985347025,500000.0,550000.0,within,26889.869022845407,1817956.7035430144,-425374.26299459394,6304568.103900243
0.6000000000000001,0.6093039354314134,1.7769026522769436,-0.42892411786903556,-2.3165562247169698,-1.052978205017967,-1.8165394796005927,1.4916829069572122,0.09597949083886081,-0.09589822859983861,-0.016908532421005873,0.03890654305676389,0.4387061788082836,-2.2206064473425866,0.024651064965084728,0.0005401796743564474,0.001805912216328543,-11239.149176291245,-11239.149176291245,11239.149176291245,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,144380.42541185438,155619.57458814562,150000.0,0.0,0.0,0.0005401796743564474,0.25,0.3,within,11239.149176291245,500000.0,550000.0,within,26680.927603870514,1818025.6748999138,-425516.57763957744,6304132.993275382
0.7000000000000001,0.6086457141241547,1.7765766686361526,-0.42907210256149725,-2.3161259270035366,-1.051978402064468,-1.8223267887631722,1.4902617190499263,0.0960177488334714,-0.09562798111087058,-0.01688945390373675,0.038883636937748545,0.43828479362973116,-2.220137846909987,0.024652717595791244,0.0007112095302378302,0.0016146849012989035,-11426.663123048742,-11426.663123048742,11426.663123048742,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,144286.66843847564,155713.33156152436,150000.0,0.0,0.0,0.0007112095302378302,0.25,0.3,within,11426.663123048742,500000.0,550000.0,within,26536.576262890943,1818256.9057775168,-425360.14944888675,6304109.286414705
0.8,0.6078572387614973,1.7763376143326517,-0.42927685199768045,-2.315808717925148,-1.0508788696243954,-1.8244366157538772,1.4885683082149124,0.09605804726254459,-0.09533827031150251,-0.016863738561539776,0.03886149488565316,0.43769091493103823,-2.2197802856677273,0.024659622067626657,0.0008826979509661409,0.0018150835132675013,-11693.107560803832,-11693.107560803832,11693.107560803832,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,144153.4462195981,155846.5537804019,150000.0,0.0,0.0,0.0008826979509661409,0.25,0.3,within,11693.107560803832,500000.0,550000.0,within,26382.21082271007,1818628.4756280836,-425035.4011711553,6304505.851040712
0.9,0.6068937404099249,1.7761537413698971,-0.429550522023027,-2.315563401424522,-1.0497392557641319,-1.8238576787047545,1.4866342554108383,0.0961092306611049,-0.09499852802832004,-0.016828416842272986,0.038835635869340024,0.43689647595955733,-2.219483727491814,0.024669780478264503,0.0010874178767945192,0.00227931500329994,-12056.18416090378,-12056.18416090378,12056.18416090378,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,143971.9079195481,156028.0920804519,150000.0,0.0,0.0,0.0010874178767945192,0.25,0.3,within,12056.18416090378,500000.0,550000.0,within,26137.138429275714,1819250.2261263067,-424682.95493254927,6305501.1024055425
