time_s,surge_m,sway_m,heave_m,yaw_deg,hull_pitch_deg,bridge_relative_pitch_deg,spud_relative_pitch_deg,spud_relative_yaw_deg,spud_upper_guide_relative_x_m,spud_soil_x_displacement_m,spud_soil_y_displacement_m,spud_soil_pitch_rotation_deg,spud_soil_yaw_rotation_deg,spud_lateral_m,equivalent_displacement_m,equivalent_velocity_m_s,equivalent_net_force_N,equivalent_total_restoring_force_N,equivalent_wire_rope_force_demand_N,equivalent_end_stop_diagnostics_available,equivalent_end_stop_enabled,equivalent_end_stop_travel_m,equivalent_end_stop_engagement_ramp_m,equivalent_end_stop_engagement_factor,equivalent_end_stop_engagement_gradient_per_m,equivalent_end_stop_active,equivalent_end_stop_penetration_m,equivalent_end_stop_force_N,equivalent_end_stop_closing_rate_m_s,equivalent_end_stop_elastic_energy_J,equivalent_end_stop_damping_dissipation_W,equivalent_end_stop_force_limit_N,equivalent_end_stop_capacity_status,equivalent_tension_1_N,equivalent_tension_2_N,equivalent_common_tension_N,equivalent_minimum_tension_control_required_N,equivalent_minimum_tension_control_active,equivalent_travel_demand_m,equivalent_travel_warning_m,equivalent_travel_limit_m,equivalent_travel_capacity_status,equivalent_force_demand_N,equivalent_force_warning_N,equivalent_force_limit_N,equivalent_force_capacity_status,soil_force_x_N,soil_force_y_N,soil_pitch_moment_Nm,soil_yaw_moment_Nm
0.0,0.6140988936183469,1.7796976208500288,-0.4286962266161345,-2.320217086619428,-1.0552561776826637,-1.7877511835210487,1.5069255242936903,0.10970597776766085,-0.0929677282095491,-0.01845860344938899,0.04051590391429061,0.45167128027858566,-2.2105456426162,0.02626055325175425,0.0,0.0,-8075.443012241664,-8075.443012241664,8075.443012241664,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,145962.27849387916,154037.72150612084,150000.0,0.0,0.0,0.0,0.25,0.3,within,8075.443012241664,500000.0,550000.0,within,30188.135294988635,1936858.1367392358,-488666.5703568605,7081963.475048147
0.1,0.6140765194087732,1.7796399239859353,-0.42869684722342477,-2.320141610048251,-1.0552302116597503,-1.7888573794529845,1.5068981093556584,0.10969557021994872,-0.09295410412451544,-0.01845816452086524,0.04051497010551319,0.45166983094905744,-2.210480568958129,0.02626051524911463,1.1710161302108668e-05,0.00023420322604220236,-8130.012363909496,-8130.012363909496,8130.012363909496,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,145934.99381804524,154065.00618195476,150000.0,0.0,0.0,1.1710161302108668e-05,0.25,0.3,within,8130.012363909496,500000.0,550000.0,within,30172.151850723196,1936790.2878321123,-488700.74711258174,7081730.62540734
0.2,0.6140023011430965,1.7794924344840142,-0.42870261389147196,-2.3199484616407973,-1.055117808169253,-1.7915639096631768,1.5067775673934023,0.10969599170233515,-0.09290865228591816,-0.01845651963488848,0.04051058806361452,0.45166169228635056,-2.210286993254797,0.02625939498016963,4.8746583386660713e-05,0.0005065252156487418,-8208.92080040661,-8208.92080040661,8208.92080040661,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,145895.5395997967,154104.4604002033,150000.0,0.0,0.0,4.8746583386660713e-05,0.25,0.3,within,8208.92080040661,500000.0,550000.0,within,30116.702075288747,1936655.5773332303,-488815.47991693416,7081188.985435913
0.30000000000000004,0.6138556065958577,1.7792694865108152,-0.42872098387756064,-2.3196560883672848,-1.054858318930271,-1.795176418028331,1.5064940538700815,0.10969252603195677,-0.0928203807898637,-0.01845331206354217,0.0405020888302734,0.4516376674047931,-2.209998070651648,0.02625673740800894,0.00011722510161761568,0.0008630451489701972,-8325.42060910333,-8325.42060910333,8325.42060910333,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,145837.28969544833,154162.71030455167,150000.0,0.0,0.0,0.00011722510161761568,0.25,0.3,within,8325.42060910333,500000.0,550000.0,within,30021.971442863694,1936536.4701185357,-488999.01822536206,7080564.957849586
0.4,0.6135982535035527,1.7789574953707303,-0.4287590566363636,-2.3192465503541704,-1.0544082583222931,-1.8005419365214181,1.505986719159433,0.10968686288394174,-0.092667428377466,-0.01844779733419699,0.04049034631383508,0.4515803922787078,-2.209594169338292,0.02625485710431192,0.00023475886957342873,0.0014876302101462081,-8527.90990818937,-8527.90990818937,8527.90990818937,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,145736.0450459053,154263.9549540947,150000.0,0.0,0.0,0.00023475886957342873,0.25,0.3,within,8527.90990818937,500000.0,550000.0,within,29885.341232385836,1936364.1457587339,-489235.8566499443,7079679.504604348
0.5,0.6131990764854126,1.7785749597832354,-0.42882480675415235,-2.3187439363054385,-1.053751359520411,-1.8082365586343037,1.5052108638376178,0.10969971305941835,-0.09243611355938831,-0.018438606460740914,0.04047399472330726,0.45146143500856734,-2.2090786719166755,0.026253868906241578,0.00041190876811193766,0.002055367760624121,-8758.376351320367,-8758.376351320367,8758.376351320367,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,145620.81182433982,154379.18817566018,150000.0,0.0,0.0,0.00041190876811193766,0.25,0.3,within,8758.376351320367,500000.0,550000.0,within,29696.248181542847,1936201.3067430784,-489514.72619342105,7078677.874646617
0.6000000000000001,0.6126599628009421,1.778185288174955,-0.42892742745088785,-2.318231142048612,-1.0529044679231798,-1.8165066794747202,1.5041536500939592,0.10971413670020617,-0.09214052696388132,-0.018425740751332853,0.04045240697314734,0.45125111181884436,-2.208551408559727,0.02625249195969502,0.0006336879207222146,0.002380215291581277,-8969.720098234582,-8969.720098234582,8969.720098234582,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,145515.1399508827,154484.8600491173,150000.0,0.0,0.0,0.0006336879207222146,0.25,0.3,within,8969.720098234582,500000.0,550000.0,within,29503.51903888362,1936238.2165915815,-489689.187660174,7078111.1805921085
0.7000000000000001,0.6120014771261836,1.7778593133503144,-0.42907540760452817,-2.3178008513669845,-1.0519046626683113,-1.8222943151636228,1.5028296167633053,0.10975270143273634,-0.09180659712109794,-0.018409583709946276,0.04042929813106655,0.4509268832675148,-2.208082503578832,0.026253792287435178,0.0008751827994013667,0.002449682282001889,-9143.000116246943,-9143.000116246943,9143.000116246943,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,145428.49994187654,154571.50005812346,150000.0,0.0,0.0,0.0008751827994013667,0.25,0.3,within,9143.000116246943,500000.0,550000.0,within,29360.233107543434,1936434.6548284425,-489612.03749548364,7077975.339838196
0.8,0.6112126418506781,1.7776202715738318,-0.4292801510106206,-2.317483654169138,-1.0508051271772085,-1.8244045768787456,1.5012691949141475,0.10979022099494715,-0.0914293654218755,-0.018387505217198452,0.04040711914675654,0.4504659962122574,-2.207727727127111,0.02626042722293081,0.0011434765026723526,0.0029161917834179692,-9413.375860689011,-9413.375860689011,9413.375860689011,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,145293.31206965548,154706.68793034452,150000.0,0.0,0.0,0.0011434765026723526,0.25,0.3,within,9413.375860689011,500000.0,550000.0,within,29193.730810339446,1936779.707033606,-489418.7212846689,7078314.519926038
0.9,0.6102486867688652,1.77743641719607,-0.4295538134922183,-2.3172383575354933,-1.0496655084892992,-1.8238261778797136,1.499504584216174,0.10983800309635279,-0.09097826130101616,-0.01835697031281569,0.040381087950117855,0.4498410037894865,-2.2074345841502647,0.026270136987671184,0.0014713875567494983,0.0036420292981251693,-9774.964659321367,-9774.964659321367,9774.964659321367,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,145112.51767033932,154887.48232966068,150000.0,0.0,0.0,0.0014713875567494983,0.25,0.3,within,9774.964659321367,500000.0,550000.0,within,28943.04605981824,1937387.2028657943,-489212.59023670154,7079320.148472082
1.0,0.609074301282093,1.7772491580365881,-0.4299000169266902,-2.3169886481010664,-1.0485329575971118,-1.821502382103879,1.4975555504024733,0.10991555475864088,-0.09043966295532685,-0.018319099605903943,0.04034697328112369,0.44902452151005506,-2.207107261721585,0.0262808955107058,0.001873917673311687,0.004408573033118631,-10193.943283251105,-10193.943283251105,10193.943283251105,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,144903.02835837446,155096.97164162554,150000.0,0.0,0.0,0.001873917673311687,0.25,0.3,within,10193.943283251105,500000.0,550000.0,within,28700.059306864277,1938276.7525319052,-488753.1677126731,7080918.279157378
1.1,0.6076712457351631,1.7770675257937183,-0.4303202213161174,-2.3167465746566376,-1.0474632464128981,-1.8174123176245494,1.4954446317144763,0.10999815612334539,-0.08981180099108796,-0.018273311640797374,0.0403068636745032,0.4479833149373806,-2.2067825223921815,0.0262952828837328,0.0023544097121608737,0.005201267743865121,-10669.606971040865,-10669.606971040865,10669.606971040865,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,144665.19651447955,155334.80348552045,150000.0,0.0,0.0,0.0023544097121608737,0.25,0.3,within,10669.606971040865,500000.0,550000.0,within,28495.048385747592,1939421.374557207,-487931.37413097895,7083093.50577753
1.2000000000000002,0.6060437720681175,1.7769774076197014,-0.4308133657749883,-2.316624595952833,-1.0465189451012868,-1.8102026791472106,1.4931987644346807,0.11009970460069854,-0.08910607435512441,-0.01821661760892823,0.040263076801786646,0.44668175079267725,-2.2065589336697387,0.026315649392953833,0.0029033452337434568,0.005777442687786519,-11147.13940406965,-11147.13940406965,11147.13940406965,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,144426.43029796518,155573.56970203482,150000.0,0.0,0.0,0.0029033452337434568,0.25,0.3,within,11147.13940406965,500000.0,550000.0,within,28261.508910099743,1940886.0491999204,-486852.93383786874,7086113.497639826
1.3,0.6041837776464625,1.7769726958892322,-0.4313716165410211,-2.31661494382884,-1.0457464261843146,-1.7998676396132702,1.4908393703416956,0.11020252428698694,-0.08832833734008887,-0.01814932268271008,0.04021465856015016,0.4450948777992298,-2.2064463992327137,0.026341265994290017,0.0035163654676802075,0.006482961990948487,-11692.836619100299,-11692.836619100299,11692.836619100299,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,144153.58169044985,155846.41830955015,150000.0,0.0,0.0,0.0035163654676802075,0.25,0.3,within,11692.836619100299,500000.0,550000.0,within,28053.20556271251,1942726.96839038,-485366.129095305,7090116.890788652
1.4000000000000001,0.6020666848051717,1.7769780465768081,-0.43198514385290615,-2.316619402979313,-1.0451878219220838,-1.7876802977197601,1.4883846145012776,0.11032452096152873,-0.0874744202563252,-0.018071378050535714,0.04015864876593289,0.4431987294711795,-2.206328804741809,0.02637101909194523,0.004198908264452461,0.007167893944496475,-12280.301255679584,-12280.301255679584,12280.301255679584,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,143859.8493721602,156140.1506278398,150000.0,0.0,0.0,0.004198908264452461,0.25,0.3,within,12280.301255679584,500000.0,550000.0,within,27907.474271419807,1944877.2042043253,-483357.4204115514,7094810.010887949
1.5,0.5996728340938471,1.7769911317166474,-0.4326421776843226,-2.316635125193973,-1.0448856704495706,-1.775048720124309,1.4858449229857924,0.11046929314990124,-0.08654005181822153,-0.01797970327399412,0.040093598713879075,0.4409611939551814,-2.2061997054771334,0.026404614529471446,0.004955972786835405,0.007973396503162712,-12941.064352185575,-12941.064352185575,12941.064352185575,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,143529.4678239072,156470.5321760928,150000.0,0.0,0.0,0.004955972786835405,0.25,0.3,within,12941.064352185575,500000.0,550000.0,within,27748.190968723968,1947386.7814535785,-480958.5158317634,7100297.472002261
1.6,0.5969668202900519,1.7770371047042057,-0.4333330756800468,-2.3166952008927897,-1.0448925986561854,-1.764768727758955,1.4832355593758053,0.11061085855471496,-0.08550690675805378,-0.017872944477453245,0.04002031464134603,0.43834490713210766,-2.206118167415482,0.026443970849623064,0.005806949901499159,0.00904614579011249,-13717.259105253608,-13717.259105253608,13717.259105253608,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,143141.3704473732,156858.6295526268,150000.0,0.0,0.0,0.005806949901499159,0.25,0.3,within,13717.259105253608,500000.0,550000.0,within,27580.100724630174,1950319.0156949894,-478112.6955285922,7106794.520530406
1.7000000000000002,0.5939353320453841,1.7771071387903963,-0.434048963495384,-2.3167884073300438,-1.0452761127264223,-1.758218191030846,1.4805802759105449,0.11077629180331641,-0.0843877346336233,-0.017752191401385176,0.03993829901091095,0.43530611614121634,-2.206045903204902,0.026489873693882823,0.0067407482697594,0.009629821575092333,-14450.301185301334,-14450.301185301334,14450.301185301334,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,142774.84940734933,157225.15059265067,150000.0,0.0,0.0,0.0067407482697594,0.25,0.3,within,14450.301185301334,500000.0,550000.0,within,27520.6865477456,1953631.8157474545,-474501.7065322299,7114159.27020475
1.8,0.5906042209781985,1.7771981390626141,-0.43477843889031464,-2.3169110473515238,-1.0461122011489778,-1.7545980926534963,1.4779075341596857,0.1109526659637983,-0.0832336794964428,-0.01761657249098647,0.03984638548712649,0.43179729375998654,-2.2059921406479432,0.02654023888159285,0.007708210832507861,0.009719429679877097,-15106.748097672273,-15106.748097672273,15106.748097672273,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,142446.62595116388,157553.37404883612,150000.0,0.0,0.0,0.007708210832507861,0.25,0.3,within,15106.748097672273,500000.0,550000.0,within,27611.572328634677,1957389.1428543646,-469973.32778125117,7122547.005149124
1.9000000000000001,0.5869972518283723,1.7772955385392561,-0.4355126576123619,-2.3170444988741727,-1.047489748786303,-1.7535542608857382,1.4752599392868364,0.11113274197447562,-0.0820910091413739,-0.017463123325349272,0.03974543854727486,0.42777216021093406,-2.205945497164403,0.026595394876890784,0.008666044196416187,0.00943723759828948,-15682.479701534245,-15682.479701534245,15682.479701534245,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,142158.76014923287,157841.23985076713,150000.0,0.0,0.0,0.008666044196416187,0.25,0.3,within,15682.479701534245,500000.0,550000.0,within,27804.766821795492,1961536.125104163,-464578.5094840741,7131820.236925974
2.0,0.5831274747972583,1.7773243002764283,-0.4362465876394832,-2.3170912141152664,-1.0495091836626491,-1.7555374474157766,1.4726971861206182,0.11131828139418681,-0.08099872683851224,-0.017290869420747867,0.03963580959920732,0.4231899825615717,-2.205806667327768,0.026655983055543658,0.009579412576612184,0.008830130005630415,-16163.88131393179,-16163.88131393179,16163.88131393179,1.0,1.0,0.3,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,within,141918.0593430341,158081.9406569659,150000.0,0.0,0.0,0.009579412576612184,0.25,0.3,within,16163.88131393179,500000.0,550000.0,within,28126.423993348493,1965894.895517591,-458208.2104430229,7141456.391775899
